doc_name,doc_link,rubrik,section,meeting_date,meeting_time,meeting_reference,verksamhetsorgan,parent_link
bil_liite_1_conradi_industri_plankarta_kaavakartta_1122_146383.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146383&version=1,Bil./Liite 1 Conradi industri Plankarta Kaavakartta 1122,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_2_conradi_industri_planbeskrivning_112022_146385.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146385&version=1,Bil. 2 Conradi industri Planbeskrivning 112022,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_3_conradi_industri_bilaga_1_pdb_032022_146387.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146387&version=1,Bil. 3 Conradi industri Bilaga 1 PDB 032022,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_4_conradi_industri_bilaga_2_naturinventering_146389.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146389&version=1,Bil./Liite 4 Conradi industri Bilaga 2 Naturinventering,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_5_conradi_industri_bilaga_liite_3_bilder_kuvat_146391.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146391&version=1,Bil./Liite 5 Conradi industri Bilaga Liite 3 Bilder Kuvat,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_6_conradi_industri_bilaga_liite_4_ledningskarta_johtokartta_146393.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146393&version=1,Bil./Liite 6 Conradi industri Bilaga Liite 4 Ledningskarta Johtokartta,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_7_conradi_industri_bilaga_5_bemotande_synpunkter_utkast_0622_146395.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146395&version=1,Bil. 7 Conradi industri Bilaga 5 Bemötande synpunkter utkast 0622,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_8_conradi_industri_bilaga_6_bemotande_synpunkter_forslag_1022_146397.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146397&version=1,Bil. 8 Conradi industri Bilaga 6 Bemötande synpunkter förslag 1022,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_9_conradi_industri_utlatande_ely_146399.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146399&version=1,Bil./Liite 9 Conradi industri utlåtande ELY,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_10_conradi_industri_utlatande_miljo_och_byggnadsnamnden_31_08_2022_84_146401.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146401&version=1,Bil./Liite 10 Conradi industri utlåtande Miljö-_och_byggnadsnämnden_31.08.2022_§_84,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_11_conradi_industri_utlatande_miljohalsan_kallan_146403.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146403&version=1,Bil./Liite 11 Conradi industri utlåtande Miljöhälsan Kallan,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_12_conradi_industri_utlatande_tukes_146405.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146405&version=1,Bil./Liite 12 Conradi industri utlåtande Tukes,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_13_conradi_industri_utlatande_osterbottens_forbund_146407.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146407&version=1,Bil./Liite 13 Conradi industri utlåtande Österbottens Förbund,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_14_conradi_industri_utlatande_osterbottens_museum_146409.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146409&version=1,Bil./Liite 14 Conradi industri utlåtande Österbottens Museum,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_liite_15_conradi_industri_utlatande_osterbottens_raddningsverk_146411.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146411&version=1,Bil./Liite 15 Conradi industri utlåtande Österbottens räddningsverk,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
bil_16_ten_14_6_2022_80_detaljplan_och_planeandring_for_ett_delomrade_invid_conradigatan_norra_147935.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147935&version=1,Bil. 16 TEN 14.6.2022 § 80; Detaljplan och planeändring för ett delområde invid Conradigatan - Norra industriområdet,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148359
preliminara_sammantradesdatum_2023_stadsstyrelsen_och_stadsfullmaktige_148361.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148361,"Preliminära sammanträdesdatum 2023, stadsstyrelsen och stadsfullmäktige",§ 64,15.12.2022,19:00,6/2022,Stadsfullmäktige,
overforing_av_avtal_till_osterbottens_valfardsomrade_matforsorjning_och_stadning_vid_hagalund_148363.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148363,Överföring av avtal till Österbottens välfärdsområde; matförsörjning och städning vid Hagalund,§ 65,15.12.2022,19:00,6/2022,Stadsfullmäktige,
bil_1_nykarlebys_avtal_105797.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=105797&version=1,Bil. 1 Nykarlebys avtal,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148363
bil_2_pm_fran_samarbetsforhandling_angaende_overforing_av_rorelse_146717.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146717&version=1,Bil. 2 PM från samarbetsförhandling angående överföring av rörelse,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148363
bindningar_inkomna_uppgifter_21_11_2022_148365.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148365,"Bindningar, inkomna uppgifter 21.11.2022",§ 66,15.12.2022,19:00,6/2022,Stadsfullmäktige,
bil_inlamnade_bindningar_liite_sidonnaisuudet_toimitetut_tiedot_21_11_2022_145458.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=145458&version=1,Bil. Inlämnade bindningar /  Liite Sidonnaisuudet toimitetut tiedot 21.11.2022,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148365
sanering_av_gatu_och_vagbelysning_anhallan_om_tillaggsanslag_148367.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148367,Sanering av gatu- och vägbelysning; Anhållan om tilläggsanslag,§ 67,15.12.2022,19:00,6/2022,Stadsfullmäktige,
tillaggsanslag_for_byte_av_it_system_148369.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148369,Tilläggsanslag för byte av IT-system,§ 68,15.12.2022,19:00,6/2022,Stadsfullmäktige,
uppdatering_av_koncerndirektiv_148371.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148371,Uppdatering av koncerndirektiv,§ 69,15.12.2022,19:00,6/2022,Stadsfullmäktige,
bil_forslag_till_uppdaterat_koncerndirektiv_28_11_2022_147241.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147241&version=1,Bil. Förslag till uppdaterat koncerndirektiv 28.11.2022,,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148371
motion_det_finns_utvecklingspotential_i_nykarlebys_stora_korsning_f_strang_148880.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148880,"Motion, Det finns utvecklingspotential i Nykarlebys stora korsning; F. Strang",§ 70,15.12.2022,19:00,6/2022,Stadsfullmäktige,
bil_motion_det_finns_utvecklingspotential_i_nykarlebys_stora_korsning_f_strang_m_fl__148894.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148894&version=1,"Bil. Motion, Det finns utvecklingspotential i Nykarlebys stora korsning; F. Strang m.fl.",,15.12.2022,19:00,6/2022,Stadsfullmäktige,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148880
anvisning_for_besvar_148373.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148373,Anvisning för besvär,,15.12.2022,19:00,6/2022,Stadsfullmäktige,
paattajat_148910.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148910,Päättäjät,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
kokouksen_laillisuus_ja_paatosvaltaisuus_148912.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148912,Kokouksen laillisuus ja päätösvaltaisuus,§ 60,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
kahden_poytakirjantarkastajan_valinta_148914.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148914,Kahden pöytäkirjantarkastajan valinta,§ 61,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
esityslistan_hyvaksyminen_148916.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148916,Esityslistan hyväksyminen,§ 62,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
asemakaava_ja_kaavamuutos_osa_alueelle_conradikadun_laheisyydessa_pohjoisella_teollisuusalueella_148918.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918,Asemakaava ja kaavamuutos osa-alueelle Conradikadun läheisyydessä-Pohjoisella teollisuusalueella,§ 63,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
bil_liite_1_conradi_industri_plankarta_kaavakartta_1122_146383.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146383&version=1,Bil./Liite 1 Conradi industri Plankarta Kaavakartta 1122,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
liite_2_conradi_teollisuus_kaavaselostus_112022_147536.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147536&version=1,Liite 2 Conradi teollisuus Kaavaselostus 112022,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
liite_3_conradi_teollisuus_liite_1_oas_032022_147554.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147554&version=1,Liite 3 Conradi teollisuus Liite 1 OAS 032022,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_4_conradi_industri_bilaga_2_naturinventering_146389.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146389&version=1,Bil./Liite 4 Conradi industri Bilaga 2 Naturinventering,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_5_conradi_industri_bilaga_liite_3_bilder_kuvat_146391.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146391&version=1,Bil./Liite 5 Conradi industri Bilaga Liite 3 Bilder Kuvat,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_6_conradi_industri_bilaga_liite_4_ledningskarta_johtokartta_146393.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146393&version=1,Bil./Liite 6 Conradi industri Bilaga Liite 4 Ledningskarta Johtokartta,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
liite_7_conradi_teollisuus_liite_5_vastineet_luonnosvaiheen_0622_147557.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147557&version=1,Liite 7 Conradi teollisuus Liite 5 Vastineet luonnosvaiheen 0622,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
liite_8_conradi_teollisuus_liite_6_vastineet_ehdotusvaiheen_1022_147546.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=147546&version=1,Liite 8 Conradi teollisuus Liite 6 Vastineet ehdotusvaiheen 1022,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_9_conradi_industri_utlatande_ely_146399.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146399&version=1,Bil./Liite 9 Conradi industri utlåtande ELY,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_10_conradi_industri_utlatande_miljo_och_byggnadsnamnden_31_08_2022_84_146401.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146401&version=1,Bil./Liite 10 Conradi industri utlåtande Miljö-_och_byggnadsnämnden_31.08.2022_§_84,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_11_conradi_industri_utlatande_miljohalsan_kallan_146403.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146403&version=1,Bil./Liite 11 Conradi industri utlåtande Miljöhälsan Kallan,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_12_conradi_industri_utlatande_tukes_146405.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146405&version=1,Bil./Liite 12 Conradi industri utlåtande Tukes,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_13_conradi_industri_utlatande_osterbottens_forbund_146407.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146407&version=1,Bil./Liite 13 Conradi industri utlåtande Österbottens Förbund,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_14_conradi_industri_utlatande_osterbottens_museum_146409.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146409&version=1,Bil./Liite 14 Conradi industri utlåtande Österbottens Museum,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
bil_liite_15_conradi_industri_utlatande_osterbottens_raddningsverk_146411.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=146411&version=1,Bil./Liite 15 Conradi industri utlåtande Österbottens räddningsverk,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
liite_16_tel_14_6_2022_80_asemakaavaehdotus_ja_kaavamuutos_osa_alueelle_conradikadun_laheisyydess_148167.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148167&version=1,"Liite 16 TEL 14.6.2022, 80 § Asemakaavaehdotus ja kaavamuutos osa-alueelle Conradikadun läheisyydessä  Pohjoisella teollisuusalueella",,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148918
alustavat_kokouspaivamaarat_2023_kaupunginhallitus_ja_kaupunginvaltuusto_148920.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148920,"Alustavat kokouspäivämäärät 2023, kaupunginhallitus ja kaupunginvaltuusto",§ 64,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
sopimuksen_siirto_pohjanmaan_hyvinvointialueelle_ruokahuolto_ja_siivous_hagalundissa_148922.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148922,Sopimuksen siirto Pohjanmaan hyvinvointialueelle; Ruokahuolto ja siivous Hagalundissa,§ 65,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
liite_1_uudenkaarlepyyn_sopimukset_148210.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148210&version=1,Liite 1 Uudenkaarlepyyn sopimukset,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148922
liite_2_muistio_yhteistoimintaneuvotteluista_148212.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148212&version=1,Liite 2 Muistio yhteistoimintaneuvotteluista,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148922
sidonnaisuudet_toimitetut_tiedot_21_11_2022_148924.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148924,"Sidonnaisuudet, toimitetut tiedot 21.11.2022",§ 66,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
bil_inlamnade_bindningar_liite_sidonnaisuudet_toimitetut_tiedot_21_11_2022_145458.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=145458&version=1,Bil. Inlämnade bindningar /  Liite Sidonnaisuudet toimitetut tiedot 21.11.2022,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148924
katu_ja_tievalaistuksen_saneeraus_lisamaararahan_anominen_148926.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148926,Katu- ja tievalaistuksen saneeraus; Lisämäärärahan anominen,§ 67,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
lisamaararaha_tvt_jarjestelman_vaihtoon_148928.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148928,Lisämääräraha TVT-järjestelmän vaihtoon,§ 68,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
konserniohjeen_paivitys_148930.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148930,Konserniohjeen päivitys,§ 69,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
liite_konserniohjeen_paivitysehdotus_148149.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148149&version=1,Liite	Konserniohjeen päivitysehdotus,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148930
aloite_uudenkaarlepyyn_suuressa_risteyksessa_on_kehittamispotentiaalia_f_strang_148908.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148908,"Aloite, Uudenkaarlepyyn suuressa risteyksessä on kehittämispotentiaalia; F. Strang",§ 70,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
bil_motion_det_finns_utvecklingspotential_i_nykarlebys_stora_korsning_f_strang_m_fl__148894.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148894&version=1,"Bil. Motion, Det finns utvecklingspotential i Nykarlebys stora korsning; F. Strang m.fl.",,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148908
kv_valitusosoitus_148932.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148932,kv:valitusosoitus,,15.12.2022,19:00,6/2022,Kaupunginvaltuusto,
beslutande_148633.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148633,Beslutande,,14.12.2022,16:30,11/2022,Tekniska nämnden,
sammantradets_laglighet_och_beslutforhet_148635.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148635,Sammanträdets laglighet och beslutförhet,§ 142,14.12.2022,16:30,11/2022,Tekniska nämnden,
val_av_protokolljusterare_148637.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148637,Val av protokolljusterare,§ 143,14.12.2022,16:30,11/2022,Tekniska nämnden,
godkannande_av_foredragningslistan_148639.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148639,Godkännande av föredragningslistan,§ 144,14.12.2022,16:30,11/2022,Tekniska nämnden,
uppfoljning_av_beslut_ten_31_3_2022_och_19_4_2022_148641.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148641,Uppföljning av beslut; TEN 31.3.2022 och 19.4.2022,§ 145,14.12.2022,16:30,11/2022,Tekniska nämnden,
bilaga_1_uppfoljningslista_over_tidigare_overkstallda_beslut_84836.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=84836&version=1,Bilaga 1: Uppföljningslista över tidigare overkställda beslut,,14.12.2022,16:30,11/2022,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148641
bilaga_2_forteckning_over_tekniska_namndens_beslut_31_3_2022_och_19_4_2022_148005.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148005&version=1,Bilaga 2: Förteckning över tekniska nämndens beslut 31.3.2022 och 19.4.2022,,14.12.2022,16:30,11/2022,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148641
delgivningsarenden_tekniska_namnden_14_12_2022_148643.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148643,Delgivningsärenden; Tekniska nämnden 14.12.2022,§ 146,14.12.2022,16:30,11/2022,Tekniska nämnden,
tekniska_namndens_sammantradesdatum_148645.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148645,Tekniska nämndens sammanträdesdatum,§ 147,14.12.2022,16:30,11/2022,Tekniska nämnden,
rekrytering_av_byggnadschef_148647.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148647,Rekrytering av byggnadschef,§ 148,14.12.2022,16:30,11/2022,Tekniska nämnden,
bilaga_arbetsbeskrivning_for_byggnadschefen_141331.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=141331&version=1,Bilaga: Arbetsbeskrivning för byggnadschefen,,14.12.2022,16:30,11/2022,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148647
skyddsvag_vid_jakobstadsvagen_24_148649.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148649,Skyddsväg vid Jakobstadsvägen 24,§ 149,14.12.2022,16:30,11/2022,Tekniska nämnden,
bilaga_karta_skyddsvag_148154.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148154&version=1,"Bilaga: Karta, skyddsväg",,14.12.2022,16:30,11/2022,Tekniska nämnden,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148649
reservering_av_tomt_for_atervinningsstation_ekorosk_148653.pdf,https://kungorelse.nykarleby.fi:8443/ktwebbin/ktproxy2.dll?doctype=3&docid=148653,Reservering av tomt för återvinningsstation; Ekorosk,§ 151,14.12.2022,16:30,11/2022,Tekniska nämnden,
